orthogroup	ref_sps	relative_age	outgroup_sps	node_name
OG0002578_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002579_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002580_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002581_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002582_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002583_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002584_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002585_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002586_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002587_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002588_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002589_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002590_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002591_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002592_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002593_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002594_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002595_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002596_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002597_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002598_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002599_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002600_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002601_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002602_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002603_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002604_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002605_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002606_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002607_nan	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002608_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002609_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002610_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002611_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002612_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002613_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002614_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002615_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002616_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002617_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002618_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002619_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002620_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002621_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002622_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002623_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002624_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002625_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002626_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002627_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002628_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002629_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002630_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002631_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002632_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002633_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002634_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002635_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002636_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002637_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002637_nan	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002638_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002639_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002640_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002641_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002642_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002643_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002644_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002645_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002646_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002647_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002648_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002649_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002650_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002651_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002652_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002653_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002654_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002655_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002656_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002657_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002658_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002659_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002660_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002661_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002662_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002663_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002664_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002665_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002666_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002667_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002668_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002669_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002670_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002671_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002672_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002673_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002674_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002675_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002676_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002677_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002678_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002679_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002680_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002681_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002682_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002683_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002684_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002685_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002686_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002687_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002688_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002689_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002690_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002691_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002692_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002693_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002694_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002695_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002696_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002697_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002698_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002699_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002700_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002701_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002702_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002703_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002704_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002705_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002706_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002707_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002708_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002709_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002710_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002711_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002712_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002713_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002714_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002715_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002716_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002717_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002718_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002719_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002720_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002721_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002722_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002723_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002724_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002725_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002726_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002727_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002728_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002729_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002730_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002731_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002732_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002733_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002734_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002735_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002736_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002737_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002738_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002739_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002740_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002741_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002742_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002743_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002744_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002745_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002746_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002747_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002748_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002749_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002750_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002751_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002752_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002753_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002754_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002755_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002756_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002757_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002758_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002759_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002760_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002761_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002762_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002763_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002764_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002765_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002766_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002767_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002768_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002769_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002770_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002771_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002772_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002773_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002774_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002775_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002776_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002777_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002778_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002779_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002780_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002781_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002782_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002783_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002784_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002785_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002786_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002787_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002788_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002789_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002790_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002791_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002792_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002793_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002794_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002795_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002796_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002797_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002798_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002799_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002800_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002801_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002802_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002803_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002804_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002805_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002806_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002807_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002808_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002809_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002810_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002811_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002812_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002813_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002814_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002815_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002816_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002817_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002818_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002819_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002820_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002821_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002822_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002823_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002824_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002825_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002826_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002827_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002828_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002829_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002830_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002831_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002832_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002833_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002834_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002835_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002836_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002837_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002838_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002839_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002840_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002841_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002842_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002843_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002844_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002845_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002846_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002847_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002848_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002849_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002850_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002851_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002852_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002853_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002854_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002855_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002856_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002857_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002858_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002859_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002860_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002861_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002862_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002863_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002864_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002865_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002866_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002867_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002868_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002869_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002870_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002871_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002872_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002873_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002874_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002875_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002876_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002877_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002878_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002879_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002880_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002881_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002882_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002883_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002884_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002884_nan	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002885_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002886_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002887_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002888_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002889_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002890_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002891_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002892_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002893_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002894_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002895_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002896_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002897_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002898_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002899_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002900_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002901_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002902_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002903_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002904_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002905_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002906_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002907_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002908_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002909_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002910_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002911_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002912_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002913_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002914_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002915_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002916_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002917_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002918_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002919_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002920_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002921_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002922_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002923_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002924_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002925_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002926_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002927_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002928_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002929_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002930_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002931_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002932_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002933_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002934_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002935_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002936_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002937_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002938_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002939_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002940_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002941_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002942_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002943_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002944_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002945_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002946_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002947_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002948_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002949_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002950_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002951_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002952_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002953_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002954_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002955_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002956_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002957_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002958_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002959_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002960_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002961_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002962_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002963_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002964_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002965_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002966_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002967_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002968_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002969_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002970_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002971_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002972_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002973_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002974_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002975_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002976_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002977_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002978_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002979_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002980_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002981_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002982_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002983_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002984_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0002985_0	Anogam	7.0	Anogam,Anoalb	anophelinae
